death_AK,deathConfirmed_AK,deathProbable_AK,death_AL,deathConfirmed_AL,deathProbable_AL,death_AR,deathConfirmed_AR,deathProbable_AR,death_AZ,deathConfirmed_AZ,deathProbable_AZ,death_CA,deathConfirmed_CA,deathProbable_CA,death_CO,deathConfirmed_CO,deathProbable_CO,death_CT,deathConfirmed_CT,deathProbable_CT,death_DC,deathConfirmed_DC,deathProbable_DC,death_DE,deathConfirmed_DE,deathProbable_DE,death_FL,deathConfirmed_FL,deathProbable_FL,death_GA,deathConfirmed_GA,deathProbable_GA,death_HI,deathConfirmed_HI,deathProbable_HI,death_IA,deathConfirmed_IA,deathProbable_IA,death_ID,deathConfirmed_ID,deathProbable_ID,death_IL,deathConfirmed_IL,deathProbable_IL,death_IN,deathConfirmed_IN,deathProbable_IN,death_KS,deathConfirmed_KS,deathProbable_KS,death_KY,deathConfirmed_KY,deathProbable_KY,death_LA,deathConfirmed_LA,deathProbable_LA,death_MA,deathConfirmed_MA,deathProbable_MA,death_MD,deathConfirmed_MD,deathProbable_MD,death_ME,deathConfirmed_ME,deathProbable_ME,death_MI,deathConfirmed_MI,deathProbable_MI,death_MN,deathConfirmed_MN,deathProbable_MN,death_MO,deathConfirmed_MO,deathProbable_MO,death_MS,deathConfirmed_MS,deathProbable_MS,death_MT,deathConfirmed_MT,deathProbable_MT,death_NC,deathConfirmed_NC,deathProbable_NC,death_ND,deathConfirmed_ND,deathProbable_ND,death_NE,deathConfirmed_NE,deathProbable_NE,death_NH,deathConfirmed_NH,deathProbable_NH,death_NJ,deathConfirmed_NJ,deathProbable_NJ,death_NM,deathConfirmed_NM,deathProbable_NM,death_NV,deathConfirmed_NV,deathProbable_NV,death_NY,deathConfirmed_NY,deathProbable_NY,death_OH,deathConfirmed_OH,deathProbable_OH,death_OK,deathConfirmed_OK,deathProbable_OK,death_OR,deathConfirmed_OR,deathProbable_OR,death_PA,deathConfirmed_PA,deathProbable_PA,death_RI,deathConfirmed_RI,deathProbable_RI,death_SC,deathConfirmed_SC,deathProbable_SC,death_SD,deathConfirmed_SD,deathProbable_SD,death_TN,deathConfirmed_TN,deathProbable_TN,death_TX,deathConfirmed_TX,deathProbable_TX,death_UT,deathConfirmed_UT,deathProbable_UT,death_VA,deathConfirmed_VA,deathProbable_VA,death_VT,deathConfirmed_VT,deathProbable_VT,death_WA,deathConfirmed_WA,deathProbable_WA,death_WI,deathConfirmed_WI,deathProbable_WI,death_WV,deathConfirmed_WV,deathProbable_WV,death_WY,deathConfirmed_WY,deathProbable_WY,date
44,44,0,2387,2253,134,1010,1003,7,5344,5071,273,14451,14451,0,1894,1894,0,4485,3590,895,616,616,0,618,546,72,12946,12946,0,6398,6398,0,99,99,0,1234,1234,0,419,382,37,8564,8332,232,3460,3235,225,534,534,0,1074,1065,9,5278,5108,170,9225,9016,209,3849,3706,143,137,136,1,6932,6612,320,1979,1927,52,1732,1732,0,2734,2543,191,140,140,0,3111,3111,0,135,132,3,435,435,0,438,438,0,16039,14254,1785,823,823,0,1482,1482,0,32655,25405,7250,4506,4207,299,912,912,0,519,519,0,7875,7875,0,1078,1078,0,3098,2943,155,184,184,0,2127,2050,77,14343,14343,0,436,436,0,2839,2691,148,58,58,0,2015,2015,0,1229,1220,9,280,278,2,46,46,0,9/15/2020
44,44,0,2355,2221,134,992,986,6,5322,5049,273,14385,14385,0,1889,1889,0,4485,3590,895,616,616,0,617,545,72,12800,12800,0,6353,6353,0,99,99,0,1224,1224,0,415,378,37,8546,8314,232,3439,3215,224,534,534,0,1065,1056,9,5252,5082,170,9219,9010,209,3839,3696,143,136,135,1,6921,6601,320,1974,1922,52,1714,1714,0,2706,2523,183,138,138,0,3060,3060,0,134,131,3,434,434,0,436,436,0,16030,14245,1785,823,823,0,1456,1456,0,32639,25394,7245,4419,4126,293,905,905,0,511,511,0,7869,7869,0,1075,1075,0,3077,2922,155,184,184,0,2097,2026,71,14211,14211,0,436,436,0,2743,2607,136,58,58,0,2006,2006,0,1218,1210,8,275,273,2,46,46,0,9/14/2020
44,44,0,2351,2218,133,981,976,5,5322,5049,273,14329,14329,0,1889,1889,0,4480,3595,885,616,616,0,615,543,72,12764,12764,0,6333,6333,0,97,97,0,1218,1218,0,415,378,37,8541,8309,232,3438,3214,224,511,511,0,1060,1051,9,5235,5065,170,9210,9001,209,3838,3695,143,136,135,1,6911,6591,320,1971,1919,52,1705,1705,0,2697,2514,183,135,135,0,3052,3052,0,133,130,3,434,434,0,436,436,0,16026,14242,1784,821,821,0,1452,1452,0,32629,25390,7239,4415,4122,293,905,905,0,509,509,0,7837,7837,0,1075,1075,0,3064,2915,149,184,184,0,2078,2008,70,14190,14190,0,433,433,0,2724,2591,133,58,58,0,1991,1991,0,1218,1210,8,266,264,2,42,42,0,9/13/2020
44,44,0,2350,2217,133,969,964,5,5315,5041,274,14251,14251,0,1889,1889,0,4480,3595,885,616,616,0,613,541,72,12756,12756,0,6287,6287,0,96,96,0,1217,1217,0,412,375,37,8527,8295,232,3437,3213,224,511,511,0,1057,1048,9,5202,5032,170,9196,8987,209,3836,3693,143,135,134,1,6911,6591,320,1958,1906,52,1704,1704,0,2685,2502,183,133,133,0,3047,3047,0,133,130,3,434,434,0,435,435,0,16021,14238,1783,818,818,0,1449,1449,0,32625,25384,7241,4411,4118,293,899,899,0,505,505,0,7837,7837,0,1072,1072,0,3040,2891,149,183,183,0,2064,1995,69,14143,14143,0,433,433,0,2722,2589,133,58,58,0,1991,1991,0,1217,1209,8,265,263,2,42,42,0,9/12/2020
43,43,0,2333,2204,129,953,953,0,5288,5014,274,14089,14089,0,1889,1889,0,4480,3595,885,616,616,0,613,541,72,12658,12658,0,6246,6246,0,94,94,0,1211,1211,0,407,369,37,8505,8273,232,3420,3196,224,511,511,0,1044,1035,9,5202,5032,170,9180,8971,209,3828,3685,143,134,133,1,6900,6578,322,1949,1897,52,1701,1701,0,2670,2489,181,131,131,0,3023,3023,0,133,130,3,430,430,0,434,434,0,16017,14234,1783,816,816,0,1439,1439,0,32619,25382,7237,4403,4110,293,888,888,0,499,499,0,7837,7837,0,1071,1071,0,3028,2877,151,177,177,0,2025,1957,68,13997,13997,0,431,431,0,2711,2578,133,58,58,0,1991,1991,0,1205,1197,8,263,261,2,42,42,0,9/11/2020
42,42,0,2301,2176,125,940,940,0,5273,4999,274,13978,13978,0,1882,1882,0,4478,3593,885,616,616,0,613,541,72,12482,12482,0,6204,6204,0,91,91,0,1207,1207,0,406,369,37,8461,8242,219,3410,3186,224,495,495,0,1035,1026,9,5161,4991,170,9166,8957,209,3824,3679,145,134,133,1,6894,6569,325,1936,1884,52,1691,1691,0,2656,2477,179,123,123,0,2990,2990,0,131,128,3,421,421,0,434,434,0,16008,14225,1783,813,813,0,1429,1429,0,32618,25377,7241,4354,4064,290,876,876,0,497,497,0,7820,7820,0,1067,1067,0,2975,2823,152,177,177,0,1988,1923,65,13853,13853,0,430,430,0,2708,2575,133,58,58,0,1985,1985,0,1201,1193,8,257,255,2,42,42,0,9/10/2020
42,42,0,2285,2161,124,928,928,0,5251,4978,273,13841,13841,0,1868,1868,0,4474,3589,885,615,615,0,609,537,72,12269,12269,0,6128,6128,0,88,88,0,1194,1194,0,389,353,36,8433,8214,219,3397,3173,224,495,495,0,1013,1004,9,5140,4970,170,9146,8937,209,3816,3672,144,134,133,1,6887,6552,335,1921,1869,52,1673,1673,0,2623,2447,176,122,122,0,2958,2958,0,129,125,4,406,406,0,433,433,0,16003,14220,1783,807,807,0,1412,1412,0,32611,25370,7241,4324,4034,290,863,863,0,494,494,0,7805,7805,0,1062,1062,0,2942,2800,142,173,173,0,1931,1875,56,13692,13692,0,427,427,0,2697,2564,133,58,58,0,1978,1978,0,1191,1183,8,254,252,2,42,42,0,9/9/2020
42,42,0,2277,2153,124,917,917,0,5221,4947,274,13758,13758,0,1866,1866,0,4474,3589,885,611,611,0,609,537,72,12067,12067,0,6070,6070,0,86,86,0,1180,1180,0,385,349,36,8405,8186,219,3380,3156,224,485,485,0,997,988,9,5118,4955,163,9141,8933,208,3807,3663,144,134,133,1,6811,6539,272,1914,1862,52,1661,1661,0,2585,2417,168,119,119,0,2909,2909,0,129,125,4,404,404,0,433,433,0,15995,14213,1782,807,807,0,1393,1393,0,32612,25367,7245,4298,4009,289,854,854,0,486,486,0,7791,7791,0,1059,1059,0,2912,2772,140,173,173,0,1896,1843,53,13553,13553,0,424,424,0,2686,2553,133,58,58,0,1953,1953,0,1176,1168,8,250,248,2,42,42,0,9/8/2020
42,42,0,2276,2152,124,908,908,0,5219,4945,274,13726,13726,0,1866,1866,0,4468,3583,885,611,611,0,609,537,72,12023,12023,0,6044,6044,0,85,85,0,1168,1168,0,385,349,36,8398,8179,219,3368,3144,224,485,485,0,996,987,9,5105,4942,163,9133,8925,208,3804,3660,144,134,133,1,6810,6538,272,1912,1860,52,1659,1659,0,2585,2417,168,118,118,0,2897,2897,0,125,121,4,404,404,0,433,433,0,15990,14208,1782,803,803,0,1393,1393,0,32600,25361,7239,4276,3987,289,853,853,0,482,482,0,7780,7780,0,1059,1059,0,2907,2767,140,173,173,0,1869,1818,51,13492,13492,0,423,423,0,2684,2551,133,58,58,0,1953,1953,0,1176,1168,8,247,245,2,42,42,0,9/7/2020
42,42,0,2276,2152,124,894,894,0,5221,4947,274,13709,13709,0,1866,1866,0,4468,3583,885,611,611,0,609,537,72,12001,12001,0,6037,6037,0,84,84,0,1165,1165,0,384,348,36,8390,8171,219,3364,3140,224,481,481,0,996,987,9,5093,4930,163,9125,8917,208,3799,3655,144,134,133,1,6806,6534,272,1909,1857,52,1658,1658,0,2584,2416,168,117,117,0,2890,2890,0,125,121,4,404,404,0,433,433,0,15988,14206,1782,800,800,0,1389,1389,0,32585,25359,7226,4259,3972,287,853,853,0,481,481,0,7760,7760,0,1058,1058,0,2887,2748,139,173,173,0,1865,1814,51,13472,13472,0,422,422,0,2678,2545,133,58,58,0,1953,1953,0,1176,1168,8,246,244,2,42,42,0,9/6/2020
42,42,0,2275,2151,124,882,882,0,5207,4933,274,13643,13643,0,1866,1866,0,4468,3583,885,611,611,0,608,536,72,11963,11963,0,5977,5977,0,81,81,0,1161,1161,0,382,346,36,8385,8166,219,3362,3138,224,481,481,0,993,984,9,5035,4872,163,9116,8907,209,3796,3652,144,134,133,1,6806,6534,272,1903,1851,52,1639,1639,0,2569,2401,168,116,116,0,2889,2889,0,125,121,4,404,404,0,432,432,0,15984,14202,1782,794,794,0,1388,1388,0,32579,25350,7229,4256,3969,287,850,850,0,480,480,0,7760,7760,0,1058,1058,0,2877,2738,139,173,173,0,1862,1810,52,13408,13408,0,420,420,0,2677,2544,133,58,58,0,1953,1953,0,1176,1168,8,243,241,2,42,42,0,9/5/2020
40,40,0,2266,2144,122,873,873,0,5171,4897,274,13490,13490,0,1861,1861,0,4468,3583,885,611,611,0,606,534,72,11903,11903,0,5931,5931,0,79,79,0,1141,1141,0,372,336,36,8362,8143,219,3350,3127,223,481,481,0,987,978,9,5035,4872,163,9100,8892,208,3789,3645,144,134,133,1,6798,6526,272,1899,1847,52,1562,1562,0,2558,2394,164,114,114,0,2839,2839,0,125,121,4,404,404,0,432,432,0,15977,14195,1782,791,791,0,1375,1375,0,32573,25348,7225,4248,3962,286,846,846,0,475,475,0,7742,7742,0,1055,1055,0,2846,2706,140,170,170,0,1837,1785,52,13231,13231,0,419,419,0,2662,2529,133,58,58,0,1945,1945,0,1161,1153,8,243,241,2,42,42,0,9/4/2020
40,40,0,2233,2120,113,861,861,0,5130,4861,269,13327,13327,0,1853,1853,0,4468,3583,885,609,609,0,606,534,72,11800,11800,0,5868,5868,0,75,75,0,1135,1135,0,372,336,36,8324,8115,209,3332,3110,222,458,458,0,976,967,9,5021,4858,163,9077,8870,207,3778,3634,144,133,132,1,6791,6519,272,1889,1837,52,1545,1545,0,2536,2373,163,111,111,0,2803,2803,0,124,120,4,399,399,0,432,432,0,15970,14188,1782,790,790,0,1363,1363,0,32567,25343,7224,4226,3939,287,835,835,0,470,470,0,7732,7732,0,1055,1055,0,2807,2667,140,169,169,0,1815,1762,53,13091,13091,0,414,414,0,2652,2519,133,58,58,0,1935,1935,0,1154,1146,8,237,235,2,41,41,0,9/3/2020
39,39,0,2217,2114,103,841,841,0,5065,4799,266,13163,13163,0,1853,1853,0,4467,3582,885,608,608,0,606,534,72,11651,11651,0,5795,5795,0,74,74,0,1126,1126,0,368,333,35,8300,8091,209,3325,3106,219,458,458,0,966,957,9,5004,4841,163,9060,8853,207,3766,3623,143,133,132,1,6781,6509,272,1882,1830,52,1542,1542,0,2526,2364,162,109,109,0,2779,2779,0,122,118,4,399,399,0,432,432,0,15963,14181,1782,787,787,0,1336,1336,0,32559,25336,7223,4176,3890,286,821,821,0,468,468,0,7712,7712,0,1051,1051,0,2794,2652,142,169,169,0,1797,1743,54,12870,12870,0,410,410,0,2641,2508,133,58,58,0,1931,1931,0,1150,1142,8,230,228,2,41,41,0,9/2/2020
39,39,0,2200,2102,98,814,814,0,5044,4777,267,13018,13018,0,1849,1849,0,4466,3581,885,607,607,0,605,533,72,11521,11521,0,5733,5733,0,70,70,0,1123,1123,0,361,327,34,8273,8064,209,3312,3093,219,446,446,0,948,939,9,4984,4821,163,9064,8831,232,3761,3617,144,132,131,1,6767,6495,272,1872,1823,49,1538,1538,0,2493,2337,156,105,105,0,2741,2741,0,122,118,4,397,397,0,432,432,0,15952,14170,1782,779,779,0,1313,1313,0,32551,25331,7220,4165,3879,286,809,809,0,465,465,0,7691,7691,0,1050,1050,0,2757,2626,131,167,167,0,1781,1729,52,12681,12681,0,409,409,0,2612,2479,133,58,58,0,1915,1915,0,1139,1130,9,222,220,2,41,41,0,9/1/2020
37,37,0,2182,2083,99,797,797,0,5029,4762,267,12933,12933,0,1843,1843,0,4465,3580,885,607,607,0,605,533,72,11331,11331,0,5632,5632,0,63,63,0,1116,1116,0,359,325,34,8235,8026,209,3296,3077,219,446,446,0,933,924,9,4950,4787,163,9060,8827,232,3755,3612,143,132,131,1,6753,6480,273,1866,1817,49,1530,1530,0,2473,2319,154,104,104,0,2702,2702,0,118,114,4,392,392,0,432,432,0,15947,14165,1782,770,770,0,1305,1305,0,32541,25328,7213,4138,3854,284,800,800,0,459,459,0,7673,7673,0,1048,1048,0,2720,2588,132,167,167,0,1754,1704,50,12536,12536,0,407,407,0,2580,2447,133,58,58,0,1905,1905,0,1130,1122,8,214,212,2,37,37,0,8/31/2020
37,37,0,2162,2067,95,784,784,0,5030,4762,268,12905,12905,0,1843,1843,0,4465,3579,886,606,606,0,604,533,71,11263,11263,0,5604,5604,0,62,62,0,1113,1113,0,358,324,34,8228,8019,209,3291,3072,219,443,443,0,930,921,9,4931,4768,163,9049,8816,232,3752,3609,143,132,131,1,6748,6473,275,1865,1816,49,1508,1508,0,2441,2294,147,104,104,0,2692,2692,0,118,114,4,392,392,0,432,432,0,15939,14157,1782,769,769,0,1302,1302,0,32534,25327,7207,4128,3844,284,799,799,0,458,458,0,7673,7673,0,1047,1047,0,2709,2574,135,167,167,0,1747,1698,49,12510,12510,0,407,407,0,2569,2436,133,58,58,0,1905,1905,0,1130,1122,8,213,211,2,37,37,0,8/30/2020
37,37,0,2152,2059,93,772,772,0,5007,4738,269,12834,12834,0,1843,1843,0,4465,3579,886,605,605,0,604,533,71,11249,11249,0,5576,5576,0,59,59,0,1108,1108,0,353,319,34,8217,8008,209,3285,3066,219,443,443,0,921,913,8,4904,4741,163,9036,8803,232,3746,3603,143,132,131,1,6712,6446,266,1863,1814,49,1496,1496,0,2427,2281,146,104,104,0,2683,2683,0,118,114,4,392,392,0,432,432,0,15935,14153,1782,767,767,0,1302,1302,0,32522,25319,7203,4126,3842,284,797,797,0,454,454,0,7671,7671,0,1047,1047,0,2698,2563,135,167,167,0,1725,1677,48,12420,12420,0,407,407,0,2568,2435,133,58,58,0,1905,1905,0,1127,1119,8,212,210,2,37,37,0,8/29/2020
37,37,0,2107,2017,90,756,756,0,4978,4709,269,12690,12690,0,1835,1835,0,4465,3579,886,605,605,0,604,533,71,11099,11099,0,5471,5471,0,55,55,0,1095,1095,0,343,309,34,8206,7997,209,3277,3058,219,443,443,0,918,910,8,4904,4741,163,9023,8791,232,3736,3593,143,132,131,1,6712,6446,266,1859,1810,49,1464,1464,0,2413,2269,144,100,100,0,2652,2652,0,118,114,4,391,391,0,432,432,0,15932,14150,1782,764,764,0,1287,1287,0,32515,25312,7203,4105,3819,286,786,786,0,447,447,0,7655,7655,0,1046,1046,0,2655,2521,134,165,165,0,1701,1654,47,12266,12266,0,407,407,0,2550,2417,133,58,58,0,1890,1890,0,1121,1113,8,202,201,1,37,37,0,8/28/2020
37,37,0,2076,1990,86,739,739,0,4929,4673,256,12550,12550,0,1835,1835,0,4465,3579,886,605,605,0,604,533,71,11011,11011,0,5393,5393,0,51,51,0,1083,1083,0,337,304,33,8186,7977,209,3266,3047,219,437,437,0,910,904,6,4874,4711,163,9007,8775,232,3722,3580,142,132,131,1,6706,6440,266,1855,1806,49,1450,1450,0,2399,2256,143,98,98,0,2630,2630,0,118,114,4,386,386,0,431,431,0,15922,14141,1781,755,755,0,1271,1271,0,32507,25309,7198,4076,3791,285,778,778,0,438,438,0,7635,7635,0,1044,1044,0,2628,2494,134,162,162,0,1673,1627,46,12070,12070,0,403,403,0,2515,2382,133,58,58,0,1880,1880,0,1119,1111,8,199,198,1,37,37,0,8/27/2020
37,37,0,2045,1965,80,732,732,0,4896,4640,256,12407,12407,0,1826,1826,0,4463,3579,884,605,605,0,604,533,71,10872,10872,0,5311,5311,0,49,49,0,1067,1067,0,326,293,33,8163,7954,209,3259,3041,218,437,437,0,902,896,6,4851,4688,163,8987,8755,232,3717,3574,143,132,131,1,6690,6424,266,1842,1793,49,1449,1449,0,2373,2234,139,98,98,0,2606,2606,0,117,113,4,383,383,0,430,430,0,15915,14134,1781,750,750,0,1250,1250,0,32499,25305,7194,4044,3761,283,763,763,0,433,433,0,7624,7624,0,1041,1041,0,2573,2451,122,162,162,0,1648,1604,44,11805,11805,0,401,401,0,2515,2382,133,58,58,0,1876,1876,0,1108,1100,8,190,189,1,37,37,0,8/26/2020
36,36,0,2037,1959,78,711,711,0,4792,4535,257,12257,12257,0,1824,1824,0,4463,3580,883,604,604,0,603,531,72,10717,10717,0,5262,5262,0,49,49,0,1052,1052,0,314,285,29,8126,7917,209,3241,3023,218,426,426,0,895,889,6,4797,4656,141,8960,8729,231,3707,3564,143,131,130,1,6684,6417,267,1825,1779,46,1440,1440,0,2315,2201,114,97,97,0,2570,2570,0,115,111,4,383,383,0,429,429,0,15905,14124,1781,747,747,0,1230,1230,0,32495,25297,7198,3996,3716,280,744,744,0,428,428,0,7605,7605,0,1039,1039,0,2529,2408,121,161,161,0,1628,1587,41,11576,11576,0,397,397,0,2494,2370,124,58,58,0,1867,1867,0,1102,1094,8,187,186,1,37,37,0,8/25/2020
32,32,0,2024,1950,74,696,696,0,4771,4514,257,12152,12152,0,1815,1815,0,4460,3574,886,604,604,0,604,532,72,10534,10534,0,5156,5156,0,47,47,0,1044,1044,0,307,278,29,8097,7888,209,3225,3008,217,426,426,0,885,879,6,4764,4623,141,8948,8717,231,3694,3554,140,131,130,1,6663,6397,266,1817,1771,46,1426,1426,0,2248,2147,101,91,91,0,2535,2535,0,112,108,4,378,378,0,429,429,0,15901,14120,1781,745,745,0,1200,1200,0,32489,25295,7194,3986,3705,281,730,730,0,420,420,0,7579,7579,0,1035,1035,0,2511,2387,124,161,161,0,1588,1547,41,11395,11395,0,390,390,0,2471,2352,119,58,58,0,1863,1863,0,1089,1081,8,179,178,1,37,37,0,8/24/2020
32,32,0,2013,1944,69,687,687,0,4771,4515,256,12134,12134,0,1815,1815,0,4460,3574,886,604,604,0,600,531,69,10462,10462,0,5132,5132,0,47,47,0,1036,1036,0,306,277,29,8089,7880,209,3220,3003,217,419,419,0,881,875,6,4746,4605,141,8921,8690,231,3691,3552,139,131,130,1,6659,6393,266,1813,1767,46,1426,1426,0,2240,2139,101,90,90,0,2531,2531,0,112,108,4,376,376,0,429,429,0,15898,14117,1781,743,743,0,1197,1197,0,32482,25288,7194,3978,3697,281,726,726,0,417,417,0,7578,7578,0,1035,1035,0,2504,2380,124,161,161,0,1567,1527,40,11370,11370,0,385,385,0,2467,2348,119,58,58,0,1857,1857,0,1089,1081,8,178,177,1,37,37,0,8/23/2020
31,31,0,2011,1942,69,674,674,0,4756,4500,256,11988,11988,0,1815,1815,0,4460,3574,886,604,604,0,600,531,69,10411,10411,0,5092,5092,0,46,46,0,1031,1031,0,304,274,30,8083,7874,209,3218,3001,217,419,419,0,864,858,6,4687,4546,141,8921,8690,231,3685,3546,139,130,129,1,6655,6389,266,1807,1761,46,1425,1425,0,2237,2136,101,90,90,0,2521,2521,0,112,108,4,376,376,0,429,429,0,15895,14114,1781,739,739,0,1197,1197,0,32464,25282,7182,3975,3694,281,725,725,0,417,417,0,7576,7576,0,1035,1035,0,2493,2372,121,160,160,0,1563,1523,40,11266,11266,0,385,385,0,2443,2324,119,58,58,0,1850,1850,0,1089,1081,8,176,175,1,37,37,0,8/22/2020
30,30,0,1990,1921,69,663,663,0,4688,4433,255,11821,11821,0,1815,1815,0,4460,3574,886,602,602,0,600,531,69,10304,10304,0,4998,4998,0,45,45,0,1021,1021,0,298,269,29,8066,7857,209,3208,2992,216,419,419,0,864,858,6,4687,4546,141,8901,8670,231,3674,3536,138,129,128,1,6634,6368,266,1799,1753,46,1419,1419,0,2214,2119,95,89,89,0,2494,2494,0,112,108,4,373,373,0,428,428,0,15893,14112,1781,734,734,0,1185,1185,0,32456,25278,7178,3955,3675,280,715,715,0,414,414,0,7558,7558,0,1030,1030,0,2459,2339,120,159,159,0,1549,1508,41,11051,11051,0,383,383,0,2436,2319,117,58,58,0,1837,1837,0,1075,1068,7,170,169,1,37,37,0,8/21/2020
29,29,0,1974,1905,69,641,641,0,4684,4429,255,11686,11686,0,1800,1800,0,4458,3572,886,601,601,0,595,526,69,10186,10186,0,4904,4904,0,45,45,0,1014,1014,0,291,264,27,8044,7833,211,3191,2979,212,411,411,0,856,850,6,4637,4496,141,8888,8657,231,3669,3531,138,128,127,1,6634,6368,266,1791,1745,46,1417,1417,0,2190,2100,90,89,89,0,2465,2465,0,112,108,4,371,371,0,428,428,0,15884,14103,1781,729,729,0,1172,1172,0,32451,25275,7176,3929,3650,279,709,709,0,412,412,0,7538,7538,0,1028,1028,0,2401,2289,112,157,157,0,1488,1447,41,10793,10793,0,381,381,0,2427,2310,117,58,58,0,1822,1822,0,1074,1067,7,166,165,1,34,34,0,8/20/2020
29,29,0,1944,1876,68,631,631,0,4634,4378,256,11523,11523,0,1788,1788,0,4457,3572,885,600,600,0,595,526,69,10067,10067,0,4849,4849,0,42,42,0,1006,1006,0,282,255,27,8017,7806,211,3180,2968,212,411,411,0,842,836,6,4609,4468,141,8876,8645,231,3661,3522,139,127,126,1,6618,6349,269,1784,1738,46,1414,1414,0,2163,2077,86,84,84,0,2431,2431,0,110,106,4,368,368,0,427,427,0,15878,14097,1781,723,723,0,1134,1134,0,32451,25270,7181,3907,3627,280,699,699,0,408,408,0,7523,7523,0,1027,1027,0,2360,2248,112,155,155,0,1452,1412,40,10559,10559,0,377,377,0,2410,2293,117,58,58,0,1809,1809,0,1067,1060,7,166,165,1,34,34,0,8/19/2020
29,29,0,1936,1867,69,619,619,0,4529,4273,256,11342,11342,0,1778,1778,0,4456,3571,885,599,599,0,593,524,69,9893,9893,0,4794,4794,0,40,40,0,989,989,0,273,245,28,7993,7782,211,3165,2954,211,405,405,0,830,825,5,4554,4431,123,8839,8617,222,3650,3511,139,127,126,1,6608,6340,268,1767,1721,46,1402,1402,0,2128,2046,82,84,84,0,2396,2396,0,109,105,4,362,362,0,424,424,0,15867,14086,1781,718,718,0,1102,1102,0,32446,25264,7182,3871,3592,279,682,682,0,397,397,0,7499,7499,0,1024,1024,0,2343,2230,113,154,154,0,1426,1386,40,10250,10250,0,369,369,0,2396,2278,118,58,58,0,1785,1785,0,1059,1052,7,164,163,1,34,34,0,8/18/2020
28,28,0,1925,1855,70,603,603,0,4506,4252,254,11242,11242,0,1768,1768,0,4456,3572,884,597,597,0,593,524,69,9674,9674,0,4727,4727,0,40,40,0,981,981,0,269,241,28,7967,7756,211,3135,2926,209,405,405,0,818,813,5,4526,4403,123,8833,8611,222,3641,3504,137,127,126,1,6592,6325,267,1758,1712,46,1396,1396,0,2095,2015,80,82,82,0,2348,2348,0,105,101,4,361,361,0,423,423,0,15857,14077,1780,714,714,0,1077,1077,0,32435,25256,7179,3832,3554,278,665,665,0,388,388,0,7468,7468,0,1023,1023,0,2288,2185,103,153,153,0,1387,1345,42,10034,10034,0,364,364,0,2385,2268,117,58,58,0,1781,1781,0,1046,1039,7,160,159,1,33,33,0,8/17/2020
28,28,0,1898,1830,68,599,599,0,4506,4252,254,11224,11224,0,1768,1768,0,4453,3569,884,597,597,0,593,524,69,9587,9587,0,4702,4702,0,40,40,0,975,975,0,269,241,28,7955,7744,211,3133,2924,209,402,402,0,813,808,5,4507,4384,123,8829,8607,222,3639,3502,137,127,126,1,6592,6324,268,1752,1706,46,1367,1367,0,2084,2004,80,82,82,0,2347,2347,0,105,101,4,361,361,0,423,423,0,15853,14073,1780,711,711,0,1072,1072,0,32424,25250,7174,3826,3548,278,661,661,0,388,388,0,7468,7468,0,1022,1022,0,2269,2165,104,153,153,0,1366,1324,42,9983,9983,0,363,363,0,2381,2266,115,58,58,0,1766,1766,0,1046,1039,7,160,159,1,30,30,0,8/16/2020
28,28,0,1896,1828,68,600,600,0,4492,4238,254,11147,11147,0,1768,1768,0,4453,3569,884,597,597,0,593,524,69,9480,9480,0,4669,4669,0,40,40,0,973,973,0,265,239,26,7937,7726,211,3128,2921,207,402,402,0,810,805,5,4430,4307,123,8818,8596,222,3636,3499,137,127,126,1,6586,6318,268,1745,1699,46,1346,1346,0,2080,2000,80,82,82,0,2343,2343,0,105,101,4,361,361,0,423,423,0,15851,14071,1780,703,703,0,1069,1069,0,32414,25244,7170,3824,3546,278,657,657,0,386,386,0,7465,7465,0,1022,1022,0,2260,2156,104,152,152,0,1345,1304,41,9840,9840,0,363,363,0,2381,2265,116,58,58,0,1755,1755,0,1045,1038,7,160,159,1,30,30,0,8/15/2020
27,27,0,1893,1825,68,587,587,0,4423,4169,254,10996,10996,0,1763,1763,0,4453,3569,884,594,594,0,593,524,69,9276,9276,0,4573,4573,0,40,40,0,966,966,0,251,225,26,7932,7721,211,3113,2906,207,402,402,0,804,799,5,4430,4307,123,8804,8582,222,3631,3495,136,126,125,1,6566,6300,266,1739,1693,46,1335,1335,0,2043,1965,78,81,81,0,2313,2313,0,105,101,4,360,360,0,422,422,0,15842,14064,1778,697,697,0,1045,1045,0,32407,25232,7175,3784,3510,274,644,644,0,385,385,0,7445,7445,0,1021,1021,0,2204,2106,98,150,150,0,1326,1285,41,9602,9602,0,360,360,0,2370,2255,115,58,58,0,1736,1736,0,1032,1025,7,157,156,1,30,30,0,8/14/2020
